customerid,historical_recency,historical_orders,historical_items,historical_revenue,historical_aov,historical_lifetime_days,churn_probability,risk_level,retention_opportunity_score,retention_priority,future_churn
17854,114,2,84,311.26,155.63,41,0.6251750320670076,Critical Risk,194.5919804811768,Standard Retention,1
17855,301,1,197,208.97,208.97,0,0.810246630814461,Critical Risk,169.31723844129792,Standard Retention,1
17856,162,3,577,1142.63,380.8766666666667,48,0.6088285028334964,Critical Risk,695.6657121926381,Standard Retention,1
17857,1,15,8012,14839.52,989.3013333333333,292,0.027637436197990212,Low Risk,410.12628720879974,High Value - Low Risk,0
17858,11,10,2420,3907.39,390.739,287,0.11481080996761356,Low Risk,448.6106107593535,Monitor,0
17859,233,1,102,141.92,141.92,0,0.7698626960581466,Critical Risk,109.25891382457216,Standard Retention,1
17860,297,1,93,226.45000000000002,226.45000000000002,0,0.8082101750388562,Critical Risk,183.019194137549,Standard Retention,1
17861,65,5,1052,1299.49,259.898,183,0.3713263107782316,Moderate Risk,482.53482759320417,Monitor,0
17862,252,1,100,330.9,330.9,0,0.783780929411851,Critical Risk,259.35310954238145,Standard Retention,1
17863,9,5,1867,2127.3,425.46000000000004,288,0.29632926901684387,Low Risk,630.3812539795321,Monitor,0
17864,18,2,659,438.07,219.035,186,0.5000925993184843,High Risk,219.0755649834484,Standard Retention,0
17865,8,17,4435,8515.08,500.8870588235294,284,0.022418018882211604,Low Risk,190.8912242235424,High Value - Low Risk,0
17866,71,1,174,329.65000000000003,329.65000000000003,0,0.657484172079639,Critical Risk,216.73965732605305,Standard Retention,1
17867,72,4,374,957.48,239.37,145,0.4442468818128901,High Risk,425.35750439820606,Standard Retention,0
17869,36,5,111,428.18,85.636,260,0.32961845751362195,Moderate Risk,141.13603113818266,Monitor,1
17870,0,8,592,905.16,113.145,295,0.17361500618378076,Low Risk,157.149358997311,Monitor,0
17871,133,1,182,155.9,155.9,0,0.702138283627037,Critical Risk,109.46335841745507,Standard Retention,1
17873,9,5,1035,1848.96,369.79200000000003,293,0.29550047577808425,Low Risk,546.3685596946467,Monitor,1
17874,114,6,221,683.46,113.91000000000001,70,0.39373549098365834,Moderate Risk,269.10245866769117,Monitor,1
17877,99,1,98,237.61,237.61,0,0.6777803953220957,Critical Risk,161.04739973248317,Standard Retention,1
17879,102,1,45,178.52,178.52,0,0.6791116703228293,Critical Risk,121.23501538603149,Standard Retention,1
17880,293,1,314,458.92,458.92,0,0.8087447653773593,Critical Risk,371.14914772697773,Standard Retention,1
17881,233,1,32,133.35,133.35,0,0.7697070476735148,Critical Risk,102.6404348072632,Standard Retention,1
17883,15,2,79,197.8,98.9,159,0.5042952014505918,High Risk,99.74959084692706,Standard Retention,0
17884,240,3,542,590.54,196.84666666666666,59,0.6692842788050304,Critical Risk,395.23913800552265,Standard Retention,1
17886,139,2,218,377.71000000000004,188.85500000000002,38,0.646706155976258,Critical Risk,244.26738217379244,Standard Retention,0
17887,58,1,30,111.35,111.35,0,0.643417687762206,Critical Risk,71.64455953232164,Standard Retention,1
17888,8,5,558,355.6,71.12,278,0.30421259543493634,Moderate Risk,108.17799893666337,Monitor,0
17889,141,2,77,201.37,100.685,109,0.6274490947669462,Critical Risk,126.34942421321996,Standard Retention,1
17890,251,2,402,586.89,293.445,38,0.73143683608672,Critical Risk,429.27296473093514,Standard Retention,1
17891,91,1,393,203.85999999999999,203.85999999999999,0,0.6713226193591484,Critical Risk,136.855829182556,Standard Retention,1
17892,84,1,69,142.1,142.1,0,0.6646151673339248,Critical Risk,94.44181527815071,Standard Retention,0
17893,154,1,149,107.21,107.21,0,0.716601464152722,Critical Risk,76.82684297181332,Standard Retention,1
17894,0,8,404,1118.96,139.87,294,0.172846643930248,Low Risk,193.40848069219032,Monitor,1
17897,101,3,222,541.81,180.60333333333332,200,0.5106227208091665,High Risk,276.6604963616145,Standard Retention,1
17898,14,2,190,152.06,76.03,121,0.5150064300505031,High Risk,78.3118777534795,Standard Retention,1
17899,88,1,170,154.55,154.55,0,0.6680228958854414,Critical Risk,103.24293855909498,Standard Retention,1
17900,119,2,73,112.19999999999999,56.099999999999994,0,0.6402470934209193,Critical Risk,71.83572388182715,Standard Retention,1
17905,0,4,406,798.99,199.7475,302,0.33908197569384363,Moderate Risk,270.92310775962414,Monitor,1
17906,176,1,26,72.9,72.9,0,0.7314587302217885,Critical Risk,53.32334143316839,Standard Retention,1
17908,302,1,169,232.03,232.03,0,0.8110236622274344,Critical Risk,188.1818203466316,Standard Retention,1
17912,239,5,184,310.06,62.012,54,0.5643143698811,High Risk,174.97131352533384,Standard Retention,1
17913,284,1,100,218.05,218.05,0,0.8009387377054619,Critical Risk,174.64469175667597,Standard Retention,0
17917,185,2,130,226.71,113.355,106,0.6637700530922358,Critical Risk,150.48330873654078,Standard Retention,0
17919,17,1,756,1304.04,1304.04,0,0.6305225272867683,Critical Risk,822.2265964830373,Standard Retention,1
17920,7,10,1651,2555.8,255.58,295,0.11626826494707108,Low Risk,297.1584315517243,Monitor,0
17921,77,3,288,595.47,198.49,118,0.5147131496655876,High Risk,306.49623923136744,Standard Retention,0
17923,211,1,50,207.50000000000003,207.50000000000003,0,0.7567143090269454,Critical Risk,157.01821912309117,Standard Retention,1
17924,230,2,108,502.2,251.1,72,0.7076567229103492,Critical Risk,355.38520624557736,Standard Retention,0
17925,301,1,72,244.08,244.08,0,0.810561227479345,Critical Risk,197.84178440315853,Standard Retention,1
17926,62,2,306,397.29,198.645,70,0.5733192332652524,High Risk,227.77399818395213,Standard Retention,1
17928,175,1,46,78.25999999999999,78.25999999999999,0,0.7308584919422791,Critical Risk,57.19698557940276,Standard Retention,0
17929,41,3,92,707.0,235.66666666666666,195,0.45926516955994134,High Risk,324.70047487887854,Standard Retention,0
17930,0,3,806,990.6,330.2,167,0.4325645185666895,High Risk,428.4984120921626,Standard Retention,0
17931,63,2,249,408.36,204.18,121,0.5587941495363186,High Risk,228.18917890465104,Standard Retention,1
17932,102,2,593,934.51,467.255,37,0.6190681284474542,Critical Risk,578.5253567154303,Standard Retention,0
17935,67,2,82,145.79,72.895,3,0.5964261999705849,High Risk,86.95297569371156,Standard Retention,1
17937,43,5,1416,3614.52,722.904,247,0.32628498324400146,Moderate Risk,1179.3635976351081,Monitor,0
17939,88,1,40,99.14,99.14,0,0.6670322188803234,Critical Risk,66.12957417979526,Standard Retention,1
17940,37,9,8723,3828.04,425.3377777777778,194,0.17021954005832546,Low Risk,651.6072081248722,Monitor,0
17941,59,1,252,304.56,304.56,0,0.6475840225676578,Critical Risk,197.22818991320585,Standard Retention,1
17946,162,2,75,149.57999999999998,74.78999999999999,26,0.6673372971965168,Critical Risk,99.82031291465498,Standard Retention,1
17948,76,1,144,358.56000000000006,358.56000000000006,0,0.6618681249743402,Critical Risk,237.31943489079947,Standard Retention,1
17949,22,33,20778,48209.2,1460.8848484848484,278,0.0001576455150229357,Low Risk,7.599964162843711,High Value - Low Risk,0
17950,1,3,366,482.2,160.73333333333332,293,0.39598473943440743,Moderate Risk,190.94384135527125,Monitor,1
17951,287,2,220,409.50000000000006,204.75000000000003,15,0.7601114530353867,Critical Risk,311.2656400179909,Standard Retention,0
17954,52,10,1831,1885.21,188.52100000000002,247,0.1430487398463103,Low Risk,269.6769148456627,Monitor,0
17955,127,4,273,557.3,139.325,20,0.5318788308165663,High Risk,296.41607241407235,Standard Retention,1
17956,178,1,1,12.75,12.75,0,0.7319727437887439,Critical Risk,9.332652483306484,Standard Retention,1
17958,45,1,84,508.46000000000004,508.46000000000004,0,0.6395106314218093,Critical Risk,325.1655756527332,Standard Retention,1
17960,100,1,41,73.78,73.78,0,0.6759317867550025,Critical Risk,49.87024722678409,Standard Retention,1
17961,10,35,540,1266.64,36.18971428571429,290,0.0005331868151540501,Low Risk,0.6753557475467261,Monitor,0
17962,71,1,127,102.41,102.41,0,0.6537643064619344,Critical Risk,66.9520026247667,Standard Retention,1
17964,301,1,195,261.76,261.76,0,0.8108269291932868,Critical Risk,212.24205698563475,Standard Retention,0
17965,20,12,1366,2251.41,187.61749999999998,277,0.0831337512952448,Low Risk,187.1681590036271,Monitor,0
17966,80,4,1171,594.43,148.6075,109,0.46411160980739896,High Risk,275.88186421781216,Standard Retention,0
17967,300,1,73,112.27,112.27,0,0.8085626226356586,Critical Risk,90.77732564330539,Standard Retention,1
17968,302,1,151,265.1,265.1,0,0.8113765514302611,Critical Risk,215.09592378416224,Standard Retention,1
17969,95,2,152,228.2,114.1,194,0.5636580779614151,High Risk,128.6267733907949,Standard Retention,1
17970,140,1,513,562.79,562.79,0,0.7135166301208749,Critical Risk,401.5600242657271,Standard Retention,1
17972,170,1,36,135.19,135.19,0,0.7281904979955596,Critical Risk,98.44407342401969,Standard Retention,1
17974,148,1,85,164.07,164.07,0,0.7130866265996604,Critical Risk,116.99612282620627,Standard Retention,0
17975,43,11,1364,3950.4500000000003,359.13181818181823,251,0.1074339700605969,Low Risk,424.4125270258851,Monitor,0
17976,301,1,93,321.79,321.79,0,0.8114276998730932,Critical Risk,261.10931954216267,Standard Retention,1
17978,294,1,499,300.91999999999996,300.91999999999996,0,0.8076406787061979,Critical Risk,243.03523303626906,Standard Retention,1
17979,97,3,272,494.54,164.84666666666666,90,0.5408685338006195,High Risk,267.48112470575836,Standard Retention,0
17980,94,3,682,811.45,270.48333333333335,193,0.5067942766839552,High Risk,411.2382158151954,Standard Retention,1
17984,74,1,98,152.68,152.68,0,0.656934675413349,Critical Risk,100.30078624211014,Standard Retention,1
17987,114,1,261,198.57,198.57,0,0.6887119892294314,Critical Risk,136.7575397012882,Standard Retention,1
17988,46,5,27,146.0,29.2,209,0.3527150890286456,Moderate Risk,51.49640299818226,Monitor,0
17990,165,3,414,630.84,210.28,124,0.5892872907526738,High Risk,371.7459944984168,Standard Retention,1
17991,154,2,25,93.35,46.675,0,0.6679530875664877,Critical Risk,62.35342072433163,Standard Retention,1
17994,50,4,495,674.89,168.7225,169,0.41909945228707646,High Risk,282.846029354025,Standard Retention,1
17995,210,1,133,76.1,76.1,0,0.7543824735530053,Critical Risk,57.4085062373837,Standard Retention,1
17997,3,8,2273,1962.46,245.3075,89,0.21088703198548095,Low Risk,413.85736479022694,Monitor,1
17999,295,1,94,190.34,190.34,0,0.8067156837650614,Critical Risk,153.5502632478418,Standard Retention,0
18001,15,1,284,250.13,250.13,0,0.6106543775631472,Critical Risk,152.74297945987,Standard Retention,0
18004,291,1,75,157.92,157.92,0,0.8041376944439975,Critical Risk,126.98942470659608,Standard Retention,1
18008,2,8,1567,2107.91,263.48875,244,0.17945815890957154,Low Risk,378.2816477470749,Monitor,0
18009,164,1,125,247.39,247.39,0,0.7256699866725416,Critical Risk,179.52349800292004,Standard Retention,1
18010,185,1,60,174.8,174.8,0,0.7390609366854966,Critical Risk,129.1878517326248,Standard Retention,1
18011,302,1,71,102.78999999999999,102.78999999999999,0,0.8095419584675383,Critical Risk,83.21281791087826,Standard Retention,1
18013,84,2,285,187.29,93.645,0,0.6119208727358121,Critical Risk,114.60666025469024,Standard Retention,1
18016,3,4,686,1107.41,276.8525,289,0.3443538160510824,Moderate Risk,381.3408594331292,Monitor,0
18017,10,3,300,523.0,174.33333333333334,229,0.422516486892869,High Risk,220.9761226449705,Standard Retention,1
18018,37,2,55,122.14,61.07,91,0.5440650820831092,High Risk,66.45210912563095,Standard Retention,1
18024,81,2,184,389.78,194.89,0,0.6100477509341585,Critical Risk,237.7844123591163,Standard Retention,1
18027,27,1,78,115.31,115.31,0,0.6181678003013212,Critical Risk,71.28092905274535,Standard Retention,1
18032,263,1,42,73.5,73.5,0,0.7871455278831937,Critical Risk,57.855196299414736,Standard Retention,1
18036,34,2,153,253.69,126.845,140,0.5270674139399177,High Risk,133.71173224241772,Standard Retention,0
18037,83,6,20,70.02,11.67,207,0.3328127755080315,Moderate Risk,23.303550541072365,Monitor,1
18040,174,1,96,239.00000000000003,239.00000000000003,0,0.7324691740233842,Critical Risk,175.06013259158885,Standard Retention,0
18041,6,17,2915,3132.2799999999997,184.25176470588235,294,0.02629599320632776,Low Risk,82.3664136003163,Monitor,0
18043,135,2,229,421.59,210.795,160,0.6086128149046034,Critical Risk,256.5850766356317,Standard Retention,0
18044,16,8,808,1537.5,192.1875,272,0.18356713383545117,Low Risk,282.23446827200615,Monitor,0
18048,132,2,127,172.29000000000002,86.14500000000001,0,0.6509496827373956,Critical Risk,112.15212083882591,Standard Retention,1
18050,288,1,40,74.4,74.4,0,0.8015000556588566,Critical Risk,59.63160414101894,Standard Retention,1
18055,13,8,1713,4905.87,613.23375,285,0.1668442611046128,Low Risk,818.5162552252868,Monitor,0
18056,217,1,211,363.65,363.65,0,0.7627174064375696,Critical Risk,277.36218485102216,Standard Retention,1
18061,36,8,901,1793.51,224.18875,258,0.19598064773847215,Low Risk,351.4932515254272,Monitor,0
18062,102,3,396,720.52,240.17333333333332,164,0.5225247204049615,High Risk,376.4895115461828,Standard Retention,1
18064,62,2,384,814.0,407.0,102,0.5652940717333995,High Risk,460.1493743909872,Standard Retention,1
18065,15,11,863,1949.19,177.19909090909093,277,0.10096190116484455,Low Risk,196.79392813150335,Monitor,1
18066,4,1,108,318.0,318.0,0,0.6024350458693364,Critical Risk,191.57434458644897,Standard Retention,1
18068,218,1,6,101.7,101.7,0,0.7598010221640371,Critical Risk,77.27176395408257,Standard Retention,1
18069,17,4,1094,1761.17,440.2925,239,0.3680532942681341,Moderate Risk,648.2044202662098,Monitor,0
18071,186,2,260,453.0,226.5,108,0.6648727852005886,Critical Risk,301.1873716958666,Standard Retention,1
18072,114,1,288,247.44,247.44,0,0.6894847279543077,Critical Risk,170.6061010850139,Standard Retention,1
18073,43,12,3102,3859.82,321.6516666666667,82,0.10662637086298764,Low Risk,411.55859878437695,Monitor,1
18074,302,1,190,489.6,489.6,0,0.8138508020141736,Critical Risk,398.4613526661394,Standard Retention,1
18075,35,8,1015,1957.75,244.71875,254,0.19555642865839962,Low Risk,382.85059820598184,Monitor,0
18077,32,7,1272,1622.34,231.76285714285714,263,0.2313977650574117,Low Risk,375.40585016324127,Monitor,0
18078,146,2,145,336.13,168.065,41,0.6512649439779811,Critical Risk,218.90968561931876,Standard Retention,1
18079,55,2,5075,2206.18,1103.09,111,0.5660125397905637,High Risk,1248.7255450351456,Standard Retention,0
18080,171,1,330,841.4999999999999,841.4999999999999,0,0.7389930532920757,Critical Risk,621.8626543452816,Standard Retention,0
18081,41,2,55,208.05,104.025,21,0.5690524377438614,High Risk,118.39135967261036,Standard Retention,0
18085,259,2,265,689.95,344.975,43,0.7359309357029478,Critical Risk,507.75554908824887,Standard Retention,1
18086,203,1,106,101.34,101.34,0,0.7501174626140454,Critical Risk,76.01690366130737,Standard Retention,1
18087,27,2,3907,4055.7200000000003,2027.8600000000001,192,0.5227756062717941,High Risk,2120.231481868641,Standard Retention,1
18092,15,9,3626,7155.52,795.0577777777778,278,0.13233217763745703,Low Risk,946.9055437283765,High Value - Low Risk,0
18093,22,4,1392,2106.52,526.63,209,0.3799708458345098,Moderate Risk,800.4161861673116,Monitor,1
18094,10,7,2518,3017.3,431.04285714285714,210,0.22381896748200478,Low Risk,675.328970583453,Monitor,1
18095,241,2,419,580.05,290.025,20,0.7288601133891506,Critical Risk,422.7753087713768,Standard Retention,1
18097,55,5,1406,1986.2,397.24,227,0.3481004042593155,Moderate Risk,691.3970229398525,Monitor,1
18099,56,1,149,168.31,168.31,0,0.6428454639258431,Critical Risk,108.19732003335865,Standard Retention,1
18101,72,1,25,110.23,110.23,0,0.6545991203668069,Critical Risk,72.15646103803313,Standard Retention,0
18102,1,40,41354,180159.41,4503.98525,294,1.889140607406508e-07,Low Risk,0.03403464572373981,High Value - Low Risk,0
18106,258,1,126,421.9,421.9,0,0.7884391597199163,Critical Risk,332.64248148583266,Standard Retention,1
18108,183,1,84,271.0,271.0,0,0.7390538962832722,Critical Risk,200.2836058927668,Standard Retention,1
18109,1,19,3490,5138.24,270.4336842105263,297,0.015541357933078852,Low Risk,79.85522698606307,High Value - Low Risk,0
18112,95,1,110,196.64,196.64,0,0.6740681921643003,Critical Risk,132.548769307188,Standard Retention,0
18113,297,1,72,76.32000000000001,76.32000000000001,0,0.8065231847515707,Critical Risk,61.55384946023988,Standard Retention,1
18114,219,1,55,220.1,220.1,0,0.7620187056264268,Critical Risk,167.72031710837655,Standard Retention,1
18116,163,7,667,1239.55,177.07857142857142,130,0.3613651751459347,Moderate Risk,447.93020285214334,Monitor,0
18118,6,20,2241,4416.58,220.829,292,0.013033823812051275,Low Risk,57.56492557182942,Monitor,0
18119,296,1,124,180.7,180.7,0,0.8071729047760298,Critical Risk,145.85614389302856,Standard Retention,1
18120,143,1,31,111.15,111.15,0,0.7086541590296277,Critical Risk,78.76690977614312,Standard Retention,1
18121,78,2,438,653.3000000000001,326.65000000000003,5,0.6072453547320162,Critical Risk,396.71339024642623,Standard Retention,1
18122,13,2,173,321.13,160.565,66,0.5315869334396361,High Risk,170.70851193547034,Standard Retention,0
18125,130,3,691,933.9,311.3,114,0.5622231767292334,High Risk,525.060224747431,Standard Retention,0
18127,62,1,28,139.6,139.6,0,0.6470966055401983,Critical Risk,90.33468613341168,Standard Retention,0
18129,172,1,48,112.55000000000001,112.55000000000001,0,0.7292675000984054,Critical Risk,82.07905713607553,Standard Retention,1
