customer_id,country,total_orders,total_items,total_revenue,average_order_value,first_purchase_date,last_purchase_date,recency,frequency,churn_status
17238,United Kingdom,17,1807,3719.10,218.77,2010-12-03,2011-12-07,2,17,Active
17239,United Kingdom,1,150,382.50,382.50,2011-01-31,2011-01-31,312,1,Churned
17242,United Kingdom,2,611,1135.04,567.52,2011-06-12,2011-08-23,108,2,At Risk
17243,United Kingdom,26,3320,8540.05,328.46,2010-12-05,2011-12-08,1,26,Active
17244,United Kingdom,1,616,954.90,954.90,2011-10-17,2011-10-17,53,1,Active
17245,United Kingdom,1,75,171.45,171.45,2011-05-19,2011-05-19,204,1,Churned
17247,United Kingdom,1,105,280.09,280.09,2011-11-24,2011-11-24,15,1,Active
17248,United Kingdom,1,213,318.65,318.65,2011-08-11,2011-08-11,120,1,At Risk
17250,United Kingdom,2,167,381.97,190.99,2011-03-23,2011-12-06,3,2,Active
17251,United Kingdom,1,108,269.83,269.83,2010-12-12,2010-12-12,362,1,Churned
17252,United Kingdom,2,192,348.91,174.46,2011-06-06,2011-08-15,116,2,At Risk
17253,United Kingdom,1,43,178.26,178.26,2011-11-21,2011-11-21,18,1,Active
17254,United Kingdom,2,251,271.19,135.60,2011-11-24,2011-12-05,4,2,Active
17255,United Kingdom,2,227,291.48,145.74,2011-02-13,2011-10-30,40,2,Active
17256,United Kingdom,2,141,240.00,120.00,2011-01-31,2011-08-24,107,2,At Risk
17259,United Kingdom,2,388,581.23,290.62,2010-12-06,2011-07-14,148,2,Churned
17262,United Kingdom,5,367,1253.36,250.67,2010-12-08,2011-10-18,52,5,Active
17263,United Kingdom,1,36,63.44,63.44,2011-05-15,2011-05-15,208,1,Churned
17265,United Kingdom,2,389,550.01,275.01,2011-06-12,2011-07-24,138,2,Churned
17266,United Kingdom,3,153,296.58,98.86,2011-07-15,2011-12-07,2,3,Active
17267,United Kingdom,2,158,317.20,158.60,2011-08-04,2011-08-04,127,2,Churned
17268,United Kingdom,4,844,763.64,190.91,2011-04-08,2011-08-24,107,4,At Risk
17272,United Kingdom,4,1778,2148.63,537.16,2011-03-22,2011-10-28,42,4,Active
17274,United Kingdom,1,77,107.82,107.82,2011-11-04,2011-11-04,35,1,Active
17277,United Kingdom,2,430,1065.35,532.68,2011-01-21,2011-04-26,227,2,Churned
17278,United Kingdom,1,179,246.04,246.04,2011-04-12,2011-04-12,241,1,Churned
17279,United Kingdom,1,48,187.83,187.83,2011-10-13,2011-10-13,57,1,Active
17282,United Kingdom,3,1866,1685.46,561.82,2011-02-13,2011-08-01,130,3,Churned
17284,United Kingdom,6,1362,1647.48,274.58,2011-01-07,2011-10-10,60,6,Active
17286,United Kingdom,1,117,151.37,151.37,2011-11-18,2011-11-18,21,1,Active
17287,United Kingdom,7,556,1049.06,149.87,2010-12-02,2011-11-13,26,7,Active
17288,United Kingdom,7,1201,1417.63,202.52,2010-12-16,2011-11-30,9,7,Active
17289,United Kingdom,3,513,931.02,310.34,2011-06-12,2011-11-08,31,3,Active
17290,United Kingdom,2,397,513.01,256.51,2011-11-23,2011-12-06,3,2,Active
17291,United Kingdom,1,72,550.80,550.80,2011-02-04,2011-02-04,308,1,Churned
17293,United Kingdom,9,1135,1854.06,206.01,2010-12-13,2011-12-01,8,9,Active
17295,United Kingdom,3,293,547.00,182.33,2011-10-06,2011-11-11,28,3,Active
17297,United Kingdom,1,65,128.18,128.18,2011-11-22,2011-11-22,17,1,Active
17298,United Kingdom,2,387,498.42,249.21,2011-08-07,2011-08-30,101,2,At Risk
17299,United Kingdom,4,668,656.61,164.15,2011-06-19,2011-11-28,11,4,Active
17301,United Kingdom,1,137,163.24,163.24,2011-11-18,2011-11-18,21,1,Active
17302,United Kingdom,5,575,1135.63,227.13,2011-02-07,2011-11-25,14,5,Active
17303,United Kingdom,1,144,250.04,250.04,2010-12-13,2010-12-13,361,1,Churned
17306,United Kingdom,19,11491,8631.31,454.28,2010-12-21,2011-11-29,10,19,Active
17309,United Kingdom,1,41,82.75,82.75,2011-09-05,2011-09-05,95,1,At Risk
17311,United Kingdom,2,1005,1384.85,692.43,2011-01-27,2011-09-22,78,2,At Risk
17312,United Kingdom,3,372,644.30,214.77,2011-07-03,2011-07-24,138,3,Churned
17313,United Kingdom,1,1402,2328.84,2328.84,2011-11-08,2011-11-08,31,1,Active
17314,United Kingdom,8,1896,2527.92,315.99,2011-01-31,2011-11-15,24,8,Active
17315,United Kingdom,38,3863,6281.23,165.30,2010-12-17,2011-12-08,1,38,Active
17317,United Kingdom,3,1146,2600.34,866.78,2011-09-11,2011-10-24,46,3,Active
17320,United Kingdom,3,634,1200.62,400.21,2010-12-06,2011-08-31,100,3,At Risk
17321,United Kingdom,2,364,657.16,328.58,2011-10-03,2011-12-01,8,2,Active
17323,United Kingdom,7,760,906.52,129.50,2011-02-20,2011-11-24,15,7,Active
17324,United Kingdom,4,843,986.48,246.62,2010-12-08,2011-11-22,17,4,Active
17325,United Kingdom,1,60,96.80,96.80,2011-03-04,2011-03-04,280,1,Churned
17329,United Kingdom,2,142,523.11,261.56,2011-01-28,2011-11-25,14,2,Active
17330,United Kingdom,2,120,363.90,181.95,2011-10-03,2011-11-17,22,2,Active
17331,United Kingdom,1,16,175.20,175.20,2011-08-08,2011-08-08,123,1,Churned
17333,United Kingdom,1,375,494.25,494.25,2011-09-15,2011-09-15,85,1,At Risk
17334,United Kingdom,2,315,307.02,153.51,2011-02-04,2011-02-10,302,2,Churned
17337,United Kingdom,4,1247,1981.06,495.27,2011-02-02,2011-07-11,151,4,Churned
17338,United Kingdom,8,3059,6493.54,811.69,2010-12-13,2011-11-22,17,8,Active
17339,United Kingdom,2,152,243.36,121.68,2010-12-09,2011-09-06,94,2,At Risk
17340,United Kingdom,11,5967,12353.29,1123.03,2010-12-08,2011-11-10,29,11,Active
17341,United Kingdom,3,443,682.29,227.43,2010-12-08,2011-07-06,156,3,Churned
17343,United Kingdom,1,56,193.64,193.64,2010-12-19,2010-12-19,355,1,Churned
17344,United Kingdom,1,65,157.62,157.62,2011-10-24,2011-10-24,46,1,Active
17345,United Kingdom,4,341,519.69,129.92,2011-05-27,2011-11-24,15,4,Active
17346,United Kingdom,15,1617,2622.88,174.86,2010-12-01,2011-12-06,3,15,Active
17347,United Kingdom,1,216,228.96,228.96,2011-09-14,2011-09-14,86,1,At Risk
17348,United Kingdom,5,1398,1156.60,231.32,2011-02-15,2011-11-25,14,5,Active
17349,United Kingdom,1,102,98.25,98.25,2011-06-13,2011-06-13,179,1,Churned
17350,United Kingdom,4,770,1281.32,320.33,2011-10-19,2011-12-01,8,4,Active
17351,United Kingdom,3,113,587.15,195.72,2011-03-11,2011-11-03,36,3,Active
17353,United Kingdom,2,1200,1740.00,870.00,2011-07-08,2011-08-02,129,2,Churned
17354,United Kingdom,1,1006,1393.06,1393.06,2011-10-20,2011-10-20,50,1,Active
17356,United Kingdom,1,166,178.22,178.22,2011-02-01,2011-02-01,311,1,Churned
17357,United Kingdom,2,152,384.39,192.20,2011-11-15,2011-11-15,24,2,Active
17358,United Kingdom,2,190,360.81,180.41,2010-12-19,2011-02-09,303,2,Churned
17359,United Kingdom,1,161,127.86,127.86,2011-11-28,2011-11-28,11,1,Active
17360,United Kingdom,3,328,568.24,189.41,2011-06-08,2011-11-22,17,3,Active
17361,United Kingdom,3,157,488.20,162.73,2011-02-21,2011-10-21,49,3,Active
17362,United Kingdom,2,191,312.23,156.12,2011-02-03,2011-04-14,239,2,Churned
17364,United Kingdom,11,2692,4462.68,405.70,2011-01-12,2011-12-09,0,11,Active
17365,United Kingdom,8,4749,4767.36,595.92,2011-01-11,2011-11-27,12,8,Active
17367,United Kingdom,1,149,167.55,167.55,2011-04-15,2011-04-15,238,1,Churned
17368,United Kingdom,8,1377,1878.87,234.86,2011-01-06,2011-11-16,23,8,Active
17370,United Kingdom,4,540,446.18,111.55,2011-06-23,2011-09-28,72,4,At Risk
17371,United Kingdom,3,151,418.40,139.47,2010-12-13,2011-11-22,17,3,Active
17372,United Kingdom,8,747,1337.18,167.15,2010-12-12,2011-10-30,40,8,Active
17373,United Kingdom,4,408,646.92,161.73,2011-01-31,2011-10-30,40,4,Active
17374,United Kingdom,2,85,495.77,247.89,2011-03-03,2011-05-05,218,2,Churned
17375,United Kingdom,3,367,400.10,133.37,2010-12-13,2011-05-24,199,3,Churned
17376,United Kingdom,2,86,203.20,101.60,2011-02-01,2011-09-30,70,2,At Risk
17377,United Kingdom,20,2038,4058.32,202.92,2010-12-01,2011-11-16,23,20,Active
17379,United Kingdom,1,623,389.72,389.72,2011-11-28,2011-11-28,11,1,Active
17381,United Kingdom,29,25649,20275.61,699.16,2010-12-02,2011-12-01,8,29,Active
17382,United Kingdom,1,25,65.40,65.40,2011-10-05,2011-10-05,65,1,At Risk
17383,United Kingdom,1,148,193.39,193.39,2011-12-05,2011-12-05,4,1,Active
17384,United Kingdom,2,88,336.40,168.20,2011-05-04,2011-11-20,19,2,Active
17385,United Kingdom,1,197,256.11,256.11,2011-11-25,2011-11-25,14,1,Active
17386,United Kingdom,6,1902,2686.42,447.74,2011-06-27,2011-12-02,7,6,Active
17387,United Kingdom,2,522,746.81,373.41,2011-11-06,2011-11-20,19,2,Active
17388,United Kingdom,4,1068,1259.56,314.89,2011-02-25,2011-09-23,77,4,At Risk
17389,United Kingdom,34,7612,31833.68,936.28,2011-01-12,2011-12-09,0,34,Active
17391,United Kingdom,2,480,508.80,254.40,2011-06-28,2011-06-29,163,2,Churned
17392,United Kingdom,2,277,417.27,208.64,2010-12-16,2011-02-06,306,2,Churned
17394,United Kingdom,1,241,203.87,203.87,2011-05-04,2011-05-04,219,1,Churned
17396,United Kingdom,8,2005,7330.80,916.35,2010-12-03,2011-10-31,39,8,Active
17397,United Kingdom,2,250,681.41,340.71,2011-11-17,2011-11-17,22,2,Active
17398,United Kingdom,3,310,653.38,217.79,2011-03-29,2011-08-17,114,3,At Risk
17400,United Kingdom,5,1088,2097.84,419.57,2010-12-21,2011-08-05,126,5,Churned
17402,United Kingdom,13,701,2633.85,202.60,2010-12-05,2011-12-05,4,13,Active
17403,United Kingdom,1,111,263.92,263.92,2011-11-03,2011-11-03,36,1,Active
17404,Sweden,15,32748,31906.82,2127.12,2010-12-14,2011-12-05,4,15,Active
17405,United Kingdom,3,726,1031.41,343.80,2011-07-12,2011-12-08,1,3,Active
17406,United Kingdom,3,780,2184.42,728.14,2010-12-08,2011-01-10,333,3,Churned
17408,United Kingdom,1,3,32.65,32.65,2011-06-29,2011-06-29,163,1,Churned
17409,United Kingdom,2,105,771.85,385.93,2011-04-05,2011-06-08,184,2,Churned
17410,United Kingdom,5,616,1214.72,242.94,2011-05-08,2011-11-23,16,5,Active
17411,United Kingdom,3,306,778.94,259.65,2011-03-23,2011-11-27,12,3,Active
17412,United Kingdom,7,738,1258.06,179.72,2010-12-02,2011-12-07,2,7,Active
17414,United Kingdom,2,2100,778.00,389.00,2011-06-08,2011-10-27,43,2,Active
17415,United Kingdom,1,114,507.84,507.84,2011-09-21,2011-09-21,79,1,At Risk
17416,United Kingdom,7,4302,6893.42,984.77,2011-03-03,2011-11-10,29,7,Active
17418,United Kingdom,2,289,463.46,231.73,2011-01-20,2011-10-28,42,2,Active
17419,United Kingdom,12,1876,4226.57,352.21,2010-12-07,2011-11-28,11,12,Active
17420,United Kingdom,3,265,598.83,199.61,2010-12-01,2011-10-20,50,3,Active
17422,United Kingdom,6,2253,1979.37,329.90,2011-02-16,2011-11-23,16,6,Active
17423,United Kingdom,2,459,698.41,349.21,2011-05-06,2011-10-24,46,2,Active
17425,United Kingdom,2,407,759.17,379.59,2011-10-10,2011-11-20,19,2,Active
17426,United Kingdom,6,3094,5037.26,839.54,2011-03-02,2011-12-01,8,6,Active
17427,United Kingdom,1,34,100.80,100.80,2011-09-29,2011-09-29,71,1,At Risk
17428,United Kingdom,28,9474,17256.85,616.32,2010-12-06,2011-12-09,0,28,Active
17429,United Kingdom,3,624,524.92,174.97,2011-05-05,2011-08-03,128,3,Churned
17430,United Kingdom,2,190,265.76,132.88,2010-12-09,2011-11-07,32,2,Active
17431,United Kingdom,1,292,403.30,403.30,2011-01-30,2011-01-30,313,1,Churned
17432,United Kingdom,2,207,365.76,182.88,2011-11-02,2011-11-21,18,2,Active
17433,United Kingdom,1,185,303.16,303.16,2011-09-12,2011-09-12,88,1,At Risk
17434,United Kingdom,7,1693,2373.82,339.12,2011-09-15,2011-12-07,2,7,Active
17436,United Kingdom,2,90,216.30,108.15,2011-04-27,2011-12-08,1,2,Active
17438,United Kingdom,1,103,388.45,388.45,2011-03-31,2011-03-31,253,1,Churned
17440,United Kingdom,3,246,186.42,62.14,2011-04-06,2011-07-06,156,3,Churned
17442,United Kingdom,6,1496,2248.56,374.76,2011-02-22,2011-11-03,36,6,Active
17443,Canada,1,504,534.24,534.24,2011-05-04,2011-05-04,219,1,Churned
17444,Canada,3,2119,2940.04,980.01,2011-06-20,2011-07-15,147,3,Churned
17446,United Kingdom,2,198,120.90,60.45,2011-02-02,2011-06-16,176,2,Churned
17447,United Kingdom,2,443,541.53,270.77,2011-09-29,2011-10-30,40,2,Active
17449,United Kingdom,7,1121,2519.21,359.89,2010-12-15,2011-12-07,2,7,Active
17450,United Kingdom,46,69973,194390.79,4225.89,2010-12-07,2011-12-01,8,46,Active
17451,United Kingdom,7,1203,1721.40,245.91,2011-08-26,2011-12-08,1,7,Active
17453,United Kingdom,2,219,486.72,243.36,2011-10-06,2011-11-22,17,2,Active
17454,United Kingdom,4,243,517.53,129.38,2010-12-15,2011-05-31,192,4,Churned
17455,United Kingdom,1,66,131.70,131.70,2011-05-20,2011-05-20,203,1,Churned
17456,United Kingdom,1,222,249.86,249.86,2010-12-09,2010-12-09,365,1,Churned
17457,United Kingdom,5,826,1737.70,347.54,2011-01-04,2011-08-05,126,5,Churned
17458,United Kingdom,1,170,316.50,316.50,2011-11-24,2011-11-24,15,1,Active
17459,United Kingdom,2,537,657.30,328.65,2011-10-10,2011-10-27,43,2,Active
17460,United Kingdom,6,236,622.43,103.74,2010-12-01,2011-09-06,94,6,At Risk
17461,United Kingdom,3,770,735.82,245.27,2011-11-10,2011-11-17,22,3,Active
17462,United Kingdom,2,227,675.69,337.85,2011-02-28,2011-10-10,60,2,Active
17463,United Kingdom,5,1086,1875.86,375.17,2011-01-30,2011-11-23,16,5,Active
17464,United Kingdom,1,220,289.96,289.96,2011-07-04,2011-07-04,158,1,Churned
17466,United Kingdom,2,306,763.28,381.64,2011-09-22,2011-11-29,10,2,Active
17468,United Kingdom,2,116,137.00,68.50,2011-11-25,2011-11-29,10,2,Active
17469,United Kingdom,5,787,1870.97,374.19,2011-05-19,2011-11-23,16,5,Active
17470,United Kingdom,5,1675,1125.07,225.01,2010-12-07,2011-10-26,44,5,Active
17472,United Kingdom,3,455,697.54,232.51,2011-02-13,2011-06-01,191,3,Churned
17475,United Kingdom,1,178,194.37,194.37,2011-09-21,2011-09-21,79,1,At Risk
17480,United Kingdom,1,338,511.82,511.82,2011-09-23,2011-09-23,77,1,At Risk
17481,United Kingdom,4,1061,1255.59,313.90,2011-09-07,2011-12-06,3,4,Active
17483,United Kingdom,3,191,414.04,138.01,2011-06-09,2011-10-05,65,3,At Risk
17486,United Kingdom,1,191,396.87,396.87,2011-03-23,2011-03-23,261,1,Churned
17489,United Kingdom,2,428,376.64,188.32,2011-05-11,2011-10-12,58,2,Active
17490,United Kingdom,7,1134,2092.32,298.90,2011-06-16,2011-12-09,0,7,Active
17491,United Kingdom,10,2013,3558.87,355.89,2010-12-07,2011-12-08,1,10,Active
17492,United Kingdom,1,155,374.57,374.57,2011-04-05,2011-04-05,248,1,Churned
17495,United Kingdom,2,229,497.56,248.78,2011-11-01,2011-12-02,7,2,Active
17496,United Kingdom,1,79,271.05,271.05,2010-12-16,2010-12-16,358,1,Churned
17498,United Kingdom,1,394,272.22,272.22,2011-09-25,2011-09-25,75,1,At Risk
17499,United Kingdom,1,711,622.88,622.88,2011-02-23,2011-02-23,289,1,Churned
17500,United Kingdom,3,17,1138.00,379.33,2011-11-10,2011-11-22,17,3,Active
17501,United Kingdom,2,160,288.60,144.30,2011-05-03,2011-05-03,220,2,Churned
17502,United Kingdom,4,376,689.10,172.28,2011-11-10,2011-11-30,9,4,Active
17503,United Kingdom,2,486,558.96,279.48,2011-11-01,2011-12-07,2,2,Active
17504,United Kingdom,9,1664,2997.03,333.00,2011-01-21,2011-05-17,206,9,Churned
17505,United Kingdom,2,556,1145.84,572.92,2011-05-18,2011-07-01,161,2,Churned
17506,United Kingdom,1,139,302.20,302.20,2011-09-25,2011-09-25,75,1,At Risk
17507,United Kingdom,2,359,605.58,302.79,2011-02-03,2011-03-23,261,2,Churned
17508,Greece,1,289,387.31,387.31,2011-03-04,2011-03-04,280,1,Churned
17509,United Kingdom,8,3512,6083.64,760.46,2011-10-07,2011-10-13,57,8,Active
17510,United Kingdom,1,214,308.48,308.48,2011-11-15,2011-11-15,24,1,Active
17511,United Kingdom,31,64549,91062.38,2937.50,2010-12-01,2011-12-07,2,31,Active
17512,United Kingdom,10,2753,2924.99,292.50,2011-02-11,2011-11-11,28,10,Active
17513,United Kingdom,1,254,513.20,513.20,2011-09-28,2011-09-28,72,1,At Risk
17514,United Kingdom,1,135,208.65,208.65,2011-08-03,2011-08-03,128,1,Churned
17515,United Kingdom,4,243,639.02,159.76,2011-01-25,2011-11-08,31,4,Active
17516,United Kingdom,5,414,764.88,152.98,2011-02-27,2011-11-24,15,5,Active
17517,United Kingdom,1,102,153.94,153.94,2011-02-04,2011-02-04,308,1,Churned
17519,United Kingdom,6,1236,1844.02,307.34,2010-12-06,2011-11-22,17,6,Active
17520,United Kingdom,1,365,546.81,546.81,2011-10-17,2011-10-17,53,1,Active
17521,United Kingdom,3,519,723.21,241.07,2011-05-24,2011-11-10,29,3,Active
17522,United Kingdom,5,1034,1070.71,214.14,2011-05-05,2011-12-08,1,5,Active
17523,United Kingdom,4,872,652.74,163.19,2011-11-20,2011-11-28,11,4,Active
17524,United Kingdom,1,90,145.00,145.00,2010-12-13,2010-12-13,361,1,Churned
17525,United Kingdom,1,82,422.70,422.70,2010-12-15,2010-12-15,359,1,Churned
17526,United Kingdom,4,310,1195.90,298.98,2010-12-09,2011-12-05,4,4,Active
17527,United Kingdom,4,488,939.37,234.84,2011-05-05,2011-10-17,53,4,Active
17528,United Kingdom,8,2138,3628.50,453.56,2011-09-29,2011-12-08,1,8,Active
17530,United Kingdom,10,1514,2367.12,236.71,2010-12-09,2011-12-08,1,10,Active
17531,United Kingdom,1,136,296.70,296.70,2011-06-02,2011-06-02,190,1,Churned
17534,United Kingdom,1,103,223.36,223.36,2011-10-17,2011-10-17,53,1,Active
17535,United Kingdom,1,136,164.40,164.40,2011-03-04,2011-03-04,280,1,Churned
17536,United Kingdom,1,6,76.50,76.50,2011-06-15,2011-06-15,177,1,Churned
17537,United Kingdom,2,699,887.67,443.84,2011-02-09,2011-11-10,29,2,Active
17538,United Kingdom,1,134,98.42,98.42,2011-11-14,2011-11-14,25,1,Active
17540,United Kingdom,2,194,578.90,289.45,2011-01-27,2011-11-15,24,2,Active
17542,United Kingdom,1,134,170.75,170.75,2011-03-15,2011-03-15,269,1,Churned
17545,United Kingdom,3,337,642.32,214.11,2011-10-27,2011-10-27,43,3,Active
17548,United Kingdom,1,58,103.30,103.30,2011-04-20,2011-04-20,233,1,Churned
17549,United Kingdom,2,210,148.86,74.43,2011-10-19,2011-11-16,23,2,Active
17550,United Kingdom,3,86,267.16,89.05,2011-04-10,2011-05-26,197,3,Churned
17551,United Kingdom,1,142,290.34,290.34,2010-12-15,2010-12-15,359,1,Churned
17552,United Kingdom,4,719,930.41,232.60,2010-12-02,2011-10-10,60,4,Active
17553,United Kingdom,1,1048,1487.60,1487.60,2011-08-02,2011-08-02,129,1,Churned
17554,United Kingdom,5,1763,1952.45,390.49,2011-07-14,2011-12-08,1,5,Active
17555,United Kingdom,2,348,480.31,240.16,2011-01-09,2011-11-20,19,2,Active
17556,United Kingdom,1,101,157.90,157.90,2011-05-18,2011-05-18,205,1,Churned
17557,United Kingdom,3,306,541.46,180.49,2011-09-19,2011-11-25,14,3,Active
17560,United Kingdom,4,635,854.95,213.74,2011-02-02,2011-09-06,94,4,At Risk
17561,United Kingdom,1,144,165.12,165.12,2011-11-20,2011-11-20,19,1,Active
17562,United Kingdom,7,817,1122.38,160.34,2011-06-19,2011-11-25,14,7,Active
17564,United Kingdom,3,146,454.01,151.34,2011-09-20,2011-11-15,24,3,Active
17566,United Kingdom,2,497,869.77,434.89,2011-11-14,2011-12-01,8,2,Active
17567,United Kingdom,8,2632,4331.48,541.44,2010-12-02,2011-12-02,7,8,Active
17569,United Kingdom,1,159,344.14,344.14,2011-01-11,2011-01-11,332,1,Churned
17571,United Kingdom,4,876,1425.67,356.42,2011-02-14,2011-10-20,50,4,Active
17572,United Kingdom,4,95,226.75,56.69,2010-12-01,2011-09-29,71,4,At Risk
17573,United Kingdom,3,308,380.60,126.87,2011-09-07,2011-11-10,29,3,Active
17574,United Kingdom,1,77,185.65,185.65,2011-04-11,2011-04-11,242,1,Churned
17576,United Kingdom,19,1967,3564.83,187.62,2010-12-09,2011-12-01,8,19,Active
17578,United Kingdom,1,138,143.46,143.46,2011-05-05,2011-05-05,218,1,Churned
17579,United Kingdom,3,258,448.90,149.63,2011-06-13,2011-12-05,4,3,Active
17580,United Kingdom,3,88,215.72,71.91,2010-12-16,2011-04-01,252,3,Churned
17581,United Kingdom,25,5915,11025.24,441.01,2010-12-02,2011-12-09,0,25,Active
17582,United Kingdom,1,123,175.27,175.27,2011-04-17,2011-04-17,236,1,Churned
17584,United Kingdom,2,458,1242.30,621.15,2011-08-04,2011-12-02,7,2,Active
17585,United Kingdom,4,1650,1116.68,279.17,2011-01-05,2011-08-22,109,4,At Risk
17588,United Kingdom,3,676,1240.20,413.40,2011-04-21,2011-08-31,100,3,At Risk
17589,United Kingdom,4,1631,2404.17,601.04,2011-04-13,2011-10-10,60,4,Active
17590,United Kingdom,3,822,1468.02,489.34,2011-10-30,2011-12-07,2,3,Active
17591,United Kingdom,7,1000,2203.67,314.81,2010-12-07,2011-09-27,73,7,At Risk
17593,United Kingdom,5,3089,3923.86,784.77,2010-12-22,2011-12-06,3,5,Active
17594,United Kingdom,2,550,993.18,496.59,2011-03-30,2011-09-15,85,2,At Risk
17595,United Kingdom,2,228,386.69,193.35,2011-11-02,2011-11-27,12,2,Active
17596,United Kingdom,7,4376,2806.69,400.96,2010-12-06,2011-11-16,23,7,Active
17597,United Kingdom,1,1176,2044.37,2044.37,2011-05-10,2011-05-10,213,1,Churned
17600,United Kingdom,1,144,161.67,161.67,2011-11-22,2011-11-22,17,1,Active
17601,United Kingdom,1,103,116.01,116.01,2011-04-14,2011-04-14,239,1,Churned
17602,United Kingdom,6,4116,5054.42,842.40,2011-01-19,2011-12-07,2,6,Active
17603,United Kingdom,1,74,394.72,394.72,2011-09-22,2011-09-22,78,1,At Risk
17604,United Kingdom,2,169,309.36,154.68,2011-01-31,2011-05-06,217,2,Churned
17608,United Kingdom,2,229,191.99,96.00,2011-11-06,2011-11-06,33,2,Active
17609,United Kingdom,5,719,1105.78,221.16,2011-01-16,2011-10-30,40,5,Active
17611,United Kingdom,15,2550,3961.12,264.07,2010-12-13,2011-12-02,7,15,Active
17612,United Kingdom,6,1808,2048.45,341.41,2011-02-15,2011-10-17,53,6,Active
17613,United Kingdom,14,2490,4544.55,324.61,2011-02-07,2011-11-17,22,14,Active
17614,United Kingdom,1,235,386.32,386.32,2011-10-13,2011-10-13,57,1,Active
17615,United Kingdom,3,140,329.60,109.87,2011-05-01,2011-08-01,130,3,Churned
17616,United Kingdom,3,224,571.20,190.40,2010-12-07,2011-06-19,173,3,Churned
17618,United Kingdom,3,319,930.28,310.09,2010-12-12,2011-12-04,5,3,Active
17619,United Kingdom,1,124,214.37,214.37,2011-01-31,2011-01-31,312,1,Churned
17620,United Kingdom,1,60,81.44,81.44,2011-10-11,2011-10-11,59,1,Active
17621,United Kingdom,3,514,1379.90,459.97,2010-12-20,2011-11-18,21,3,Active
17623,United Kingdom,1,265,527.05,527.05,2011-11-07,2011-11-07,32,1,Active
17624,United Kingdom,2,554,843.48,421.74,2011-05-05,2011-11-25,14,2,Active
